customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV_proxy,AvgChargesPerYear,HighValueCustomer,ActiveServiceCount,TenureGroup,PriceSensitivity
3197-NNYNB,Male,0,No,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.1,6631.85,No,6831.5,1224.3415384615384,1,6,4-6yr,15.014285714285714
3396-DKDEL,Female,0,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,,No,8060.5,,1,8,4-6yr,12.794444444444444
1752-OZXFY,Male,0,Yes,No,,Yes,No,,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.8,3561.15,No,,,0,3,,14.95
9066-QRSDU,Female,0,Yes,No,69.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,,1763.55,No,,306.704347826087,0,2,4-6yr,
9112-WSNPU,Female,1,No,No,35.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.55,2419.0,No,2469.25,829.3714285714286,1,1,2-4yr,35.275
9867-NNXLC,Female,0,No,No,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,,No,441.1,,0,1,1-2yr,10.025
5321-NTRKC,Male,0,Yes,Yes,66.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.85,5234.95,No,5270.099999999999,951.8090909090909,1,6,4-6yr,11.407142857142857
1363-TXLSL,Male,1,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,70.3,843.6,1,1,0-1yr,35.15
9507-EXLTT,Female,0,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,Yes,79.35,952.1999999999999,1,2,0-1yr,26.45
3161-GETRM,Male,0,Yes,Yes,34.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.05,3097.0,No,3061.7,1093.0588235294117,1,4,2-4yr,18.009999999999998
0402-OAMEN,Female,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1709.1,No,1760.3999999999999,284.84999999999997,0,2,4-6yr,8.15
6933-VLYFX,Male,0,Yes,Yes,31.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,59.95,1848.8,No,1858.45,715.6645161290322,0,5,2-4yr,9.991666666666667
6754-WKSHP,Male,0,No,Yes,30.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.35,723.3,No,760.5,289.32,0,2,2-4yr,8.450000000000001
9846-GKXAS,Female,0,No,No,9.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,,90.8,809.75,Yes,817.1999999999999,1079.6666666666667,1,3,0-1yr,22.7
6017-PPLPX,Male,0,Yes,Yes,20.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,1470.95,Yes,,882.5699999999999,0,1,1-2yr,
4976-LNFVV,Male,1,Yes,No,19.0,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.3,577.15,No,651.6999999999999,364.5157894736842,0,2,1-2yr,11.433333333333332
5055-MGMGF,Female,0,Yes,No,65.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No,6828.25,1276.6061538461538,1,6,4-6yr,15.007142857142856
4641-FROLU,Female,0,Yes,Yes,30.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,,602.9,No,,241.16,0,1,2-4yr,
2862-JVEOY,Male,0,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,124.4,No,114.89999999999999,248.8,0,1,0-1yr,9.575
2969-QWUBZ,Female,0,No,No,2.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.4,96.8,No,102.8,580.8000000000001,0,3,0-1yr,12.85
9822-BIIGN,Male,0,Yes,Yes,53.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.85,3827.9,No,3808.0499999999997,866.6943396226415,1,5,4-6yr,11.975
2077-MPJQO,Male,1,Yes,No,7.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,533.05,No,527.8000000000001,913.7999999999998,1,2,0-1yr,25.133333333333336
1534-OULXE,Female,0,Yes,Yes,61.0,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.7,2961.4,No,3031.7000000000003,582.5704918032787,0,2,4-6yr,16.566666666666666
7136-RVDTZ,Male,1,No,No,70.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.25,3264.45,Yes,3167.5,559.62,0,2,4-6yr,15.083333333333334
2971-SGAFL,Female,0,No,No,,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,995.35,No,,,1,6,,11.25
1480-IVEVR,Male,1,Yes,No,,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.6,2815.25,No,,,1,3,,20.4
2905-KFQUV,Female,0,Yes,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,,No,140.8,,1,1,0-1yr,35.2
4581-SSPWD,Female,0,No,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.8,246.3,Yes,227.39999999999998,985.2,1,2,0-1yr,25.266666666666666
3370-HXOPH,Female,0,No,No,3.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,No,,76.1,257.6,No,228.29999999999998,1030.4,1,2,0-1yr,25.366666666666664
9391-YZEJW,Female,0,No,No,62.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,5757.2,No,5828.0,1114.2967741935483,1,4,4-6yr,18.8
9958-MEKUC,Male,0,Yes,Yes,72.0,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),103.95,7517.7,No,7484.400000000001,1252.95,1,7,4-6yr,12.99375
0281-CNTZX,Male,0,Yes,No,63.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1234.8,No,1256.85,235.2,0,1,4-6yr,9.975
6927-WTFIV,Male,1,No,No,20.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.3,1389.2,Yes,1426.0,833.52,1,1,1-2yr,35.65
4118-CEVPF,Female,1,No,No,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.8,3836.3,No,,,1,8,,12.31111111111111
3398-ZOUAA,Male,1,Yes,No,21.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,1474.75,Yes,1451.1,842.7142857142857,0,1,1-2yr,34.55
9114-VEPUF,Male,0,Yes,No,62.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,96.1,6001.45,No,5958.2,1161.5709677419354,1,5,4-6yr,16.016666666666666
7876-BEUTG,Female,0,No,No,15.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,No,732.0,576.08,0,2,1-2yr,16.266666666666666
2338-BQEZT,Female,0,No,No,,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.55,2832.75,No,,,0,2,,16.849999999999998
9873-MNDKV,Female,0,No,No,11.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.65,472.25,No,491.15,515.1818181818182,0,1,0-1yr,22.325
0378-NHQXU,Female,0,Yes,Yes,17.0,Yes,Yes,,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,1460.65,Yes,1500.25,1031.0470588235294,1,4,1-2yr,17.65
8241-JUIQO,Female,0,No,No,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,1336.35,No,1186.45,262.8885245901639,0,1,4-6yr,9.725
2194-IIQOF,Female,0,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),,6388.65,No,,1079.7718309859154,0,8,4-6yr,
4512-ZUIYL,Female,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.0,153.05,Yes,140.0,918.3000000000001,0,1,0-1yr,35.0
9631-RXVJM,Male,0,No,No,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,677.9,No,673.75,232.42285714285714,0,1,2-4yr,9.625
9584-EXCDZ,Female,0,No,No,,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,No,,,1,1,,35.25
7969-AULMZ,Female,0,No,No,21.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,,Yes,2044.35,,1,4,1-2yr,19.47
5093-FEGLU,Female,0,Yes,No,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,921.55,No,923.55,235.28936170212765,0,1,2-4yr,9.825
2621-UDNLU,Female,0,Yes,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,72.0,No,62.550000000000004,288.0,0,1,0-1yr,10.425
7526-IVLYU,Male,0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,68.35,No,58.949999999999996,273.4,0,1,0-1yr,9.825
2428-HYUNX,Male,1,Yes,No,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),,847.25,No,,231.06818181818184,0,1,2-4yr,
9214-EKVXR,Female,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.0,44.0,No,44.0,528.0,0,1,0-1yr,22.0
3410-MHHUM,Female,0,Yes,Yes,44.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,94.4,4295.35,No,4153.6,1171.459090909091,1,5,2-4yr,15.733333333333334
0568-ONFPC,Male,0,Yes,Yes,5.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,135.0,Yes,129.5,324.0,0,2,0-1yr,8.633333333333333
0733-VUNUW,Male,0,No,No,,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),,1400.55,Yes,,,0,3,,
4550-EVXNY,Female,0,No,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,69.65,835.8000000000001,0,1,0-1yr,34.825
2122-YWVYA,Female,0,No,No,18.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1380.4,No,1357.2,920.2666666666668,1,2,1-2yr,25.133333333333336
2968-SSGAA,Female,0,No,No,,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,Yes,,,1,5,,16.766666666666666
2296-DKZFP,Female,0,Yes,No,65.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.0,4386.2,No,4615.0,809.7599999999999,1,5,4-6yr,11.833333333333334
4844-JJWUY,Female,1,No,No,,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,86.0,Yes,,,1,3,,21.5
6777-TGHTM,Female,0,No,No,,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,Yes,,,1,6,,15.278571428571428
8909-BOLNL,Male,0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,52.05,No,63.599999999999994,208.2,0,1,0-1yr,10.6
6603-YRDCJ,Male,0,Yes,No,33.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.05,2018.4,No,2014.6499999999999,733.9636363636364,0,4,2-4yr,12.209999999999999
3538-WZPHD,Male,0,No,No,3.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,79.45,Yes,88.80000000000001,317.8,0,1,0-1yr,14.8
3229-USWAR,Female,0,No,No,34.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.95,2727.3,No,2718.3,962.5764705882353,1,6,2-4yr,11.421428571428573
2138-VFAPZ,Female,0,Yes,Yes,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,263.65,No,275.8,225.98571428571424,0,1,1-2yr,9.85
6131-JLWZM,Female,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,275.4,No,,,0,1,,10.15
4785-QRJHC,Male,1,Yes,No,46.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,Yes,2755.4,734.7782608695652,0,5,2-4yr,9.983333333333333
0269-XFESX,Male,0,Yes,Yes,23.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,538.5,No,560.0500000000001,280.95652173913044,0,2,1-2yr,8.116666666666667
1709-EJDOX,Female,0,Yes,Yes,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,948.9,No,928.25,242.27234042553192,0,1,2-4yr,9.875
4316-XCSLJ,Male,0,No,Yes,,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,846.8,No,,,0,2,,16.766666666666666
8610-WFCJF,Female,0,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,4783.5,Yes,4684.4,1171.4693877551022,1,4,4-6yr,19.119999999999997
9693-XMUOB,Male,1,Yes,No,59.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,No,2964.75,609.650847457627,0,3,4-6yr,12.5625
0383-CLDDA,Female,0,No,No,69.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,No,5889.15,1025.6347826086956,1,7,4-6yr,10.66875
4905-JEFDW,Male,0,No,No,11.0,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,Yes,457.6,513.3818181818182,0,2,0-1yr,13.866666666666667
2709-UQGNP,Male,0,No,No,10.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,524.5,No,516.5,629.4,0,2,0-1yr,17.216666666666665
3549-ZTMNH,Male,0,Yes,Yes,12.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,269.65,No,288.0,269.65,0,2,0-1yr,8.0
7881-INRLC,Male,0,No,No,45.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,Yes,4538.25,1264.0,1,5,2-4yr,16.808333333333334
8033-ATFAS,Female,0,Yes,Yes,39.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,No,2334.15,720.4615384615385,0,3,2-4yr,14.9625
1635-NZATJ,Male,1,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1789.65,No,1806.95,302.4760563380282,0,2,4-6yr,8.483333333333333
0562-HKHML,Male,0,Yes,Yes,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1626.4,No,1696.8999999999999,274.8845070422535,0,2,4-6yr,7.966666666666666
8277-RVRSV,Female,0,Yes,Yes,33.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.15,800.3,No,796.9499999999999,291.0181818181818,0,2,2-4yr,8.049999999999999
9943-VSZUV,Male,1,No,No,67.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.7,5060.85,No,5071.900000000001,906.4208955223882,1,2,4-6yr,25.233333333333334
0117-LFRMW,Male,0,Yes,Yes,,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,Yes,,,0,3,,10.05
6172-FECYY,Male,0,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,4254.85,Yes,4140.5,1042.0040816326532,1,3,4-6yr,21.125
7054-ENNGU,Female,0,Yes,No,9.0,Yes,No,,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,No,457.65000000000003,622.1333333333333,0,2,0-1yr,16.95
1455-HFBXA,Male,0,Yes,No,52.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,No,4763.2,1067.9538461538464,1,5,4-6yr,15.266666666666666
9402-CXWPL,Female,0,No,No,70.0,Yes,Yes,,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.9,6838.6,No,6923.0,1172.3314285714287,1,5,4-6yr,16.483333333333334
1628-BIZYP,Male,0,No,No,1.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,No,85.0,1020.0,1,3,0-1yr,21.25
1965-AKTSX,Female,1,No,No,14.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,,78.95,1101.85,Yes,1105.3,944.442857142857,1,3,1-2yr,19.7375
0082-LDZUE,Male,0,No,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,No,44.3,531.6,0,1,0-1yr,22.15
4786-UKSNZ,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,Yes,20.2,242.4,0,1,0-1yr,10.1
5343-SGUBI,Female,0,No,No,,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.2,4297.6,No,,,1,3,,20.05
0856-NAOES,Male,0,No,No,6.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,414.1,No,365.4,828.2,0,3,0-1yr,15.225
1976-AZZPJ,Male,0,Yes,No,7.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,,34.2,256.6,No,239.40000000000003,439.8857142857143,0,2,0-1yr,11.4
7248-VZQLC,Female,1,No,No,47.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Yes,4004.4,1013.4510638297872,1,4,2-4yr,17.04
6156-UZDLF,Female,0,No,No,26.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,,87.15,2274.1,No,2265.9,1049.5846153846155,1,4,2-4yr,17.43
3099-OONVS,Male,0,Yes,Yes,25.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,No,1357.5,622.4639999999999,0,3,2-4yr,13.575
9500-WBGRP,Male,0,No,No,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,,19.1,1268.85,No,1317.9,220.6695652173913,0,1,4-6yr,9.55
5183-KLYEM,Female,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,,No,8118.0,,1,8,4-6yr,12.527777777777779
5144-PQCDZ,Male,0,No,No,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,59.25,No,79.8,177.75,0,1,0-1yr,9.975
8514-VZHEB,Male,0,Yes,Yes,59.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,,19.5,1147.85,No,1150.5,233.4610169491525,0,1,4-6yr,9.75
6625-IUTTT,Male,0,No,No,67.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,4361.55,No,4391.849999999999,781.1731343283583,0,4,4-6yr,13.11
9355-NPPFS,Female,1,No,No,26.0,Yes,No,,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.8,2006.1,No,2048.7999999999997,925.8923076923077,1,2,2-4yr,26.266666666666666
0068-FIGTF,Female,0,No,No,27.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,2078.95,No,2111.4,923.9777777777776,1,6,2-4yr,11.171428571428573
5965-GGPRW,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,7609.75,No,7578.0,1268.2916666666667,1,6,4-6yr,15.035714285714286
8035-PWSEV,Female,0,No,No,6.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,No,535.5,974.1,1,4,0-1yr,17.85
2236-HILPA,Male,0,Yes,Yes,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,1218.45,No,1280.3,235.8290322580645,0,1,4-6yr,10.325
1840-BIUOG,Male,0,No,No,20.0,Yes,Yes,,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.7,1416.2,No,1374.0,849.72,0,5,1-2yr,11.450000000000001
1356-MKYSK,Male,0,No,No,6.0,Yes,No,,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,,No,471.90000000000003,,1,6,0-1yr,11.235714285714286
6080-LNESI,Male,0,No,No,51.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,,24.75,1234.6,No,1262.25,290.49411764705883,0,2,4-6yr,8.25
1830-IPXVJ,Female,0,Yes,Yes,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,No,1204.75,258.01967213114756,0,1,4-6yr,9.875
5828-DWPIL,Male,1,Yes,No,62.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,5618.3,No,5524.2,1087.4129032258065,1,5,4-6yr,14.85
8398-TBIYD,Female,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,,84.7,6185.15,No,6098.400000000001,1030.8583333333333,1,4,4-6yr,16.94
0011-IGKFF,Male,1,Yes,No,13.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,1237.85,Yes,1274.0,1142.6307692307691,1,5,1-2yr,16.333333333333332
4192-GORJT,Male,0,Yes,No,5.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,498.1,Yes,472.25,1195.44,1,4,0-1yr,18.89
6496-SLWHQ,Male,1,No,No,3.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,294.45,Yes,315.0,1177.8,1,6,0-1yr,15.0
9912-GVSEQ,Female,1,Yes,No,26.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.85,2381.55,Yes,2440.1,1099.1769230769232,1,5,2-4yr,15.641666666666666
2931-FSOHN,Male,1,No,No,13.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,,59.9,788.35,No,778.6999999999999,727.7076923076924,0,3,1-2yr,14.975
9418-RUKPH,Female,0,Yes,Yes,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,756.4,No,758.1,238.86315789473684,0,1,2-4yr,9.975
5383-MMTWC,Female,1,Yes,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0,613.4,Yes,672.0,920.1,1,3,0-1yr,21.0
9971-ZWPBF,Male,1,Yes,Yes,34.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,No,3702.6000000000004,1279.4823529411763,1,7,2-4yr,13.6125
4712-AUQZO,Male,0,No,No,18.0,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,33.6,550.35,No,604.8000000000001,366.90000000000003,0,2,1-2yr,11.200000000000001
9711-FJTBX,Male,0,Yes,Yes,56.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,No,4807.599999999999,1027.242857142857,1,4,4-6yr,17.169999999999998
2908-ZTPNF,Female,0,No,No,36.0,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,No,1254.6000000000001,422.40000000000003,0,2,2-4yr,11.616666666666667
7240-ETPTR,Female,0,Yes,No,9.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.75,442.2,Yes,438.75,589.6,0,3,0-1yr,12.1875
2202-CUYXZ,Male,0,No,No,1.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,84.85,Yes,84.85,1018.1999999999999,1,3,0-1yr,21.2125
5995-OIGLP,Male,0,No,No,12.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.65,654.85,Yes,679.8,654.85,0,3,0-1yr,14.1625
8421-WZOOW,Female,1,Yes,Yes,57.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,No,5432.099999999999,1172.0947368421052,1,5,4-6yr,15.883333333333333
6261-RCVNS,Female,0,No,No,42.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.9,3160.55,Yes,3103.8,903.0142857142857,1,6,2-4yr,10.557142857142859
